timestamp,open,high,low,close,volume
2026-03-05 21:30:46.199061,31926.042050458705,31928.047855637866,31876.033074733627,31916.51230196302,3851
2026-03-05 22:30:46.199061,31828.35747199969,31863.602382700832,31806.100640439254,31813.774296486812,2163
2026-03-05 23:30:46.199061,31875.577261434777,31882.015402100697,31846.339945837168,31888.507039901247,554
2026-03-06 00:30:46.199061,31865.727257805505,31888.08779487065,31824.95512310586,31899.66389051854,4928
2026-03-06 01:30:46.199061,31848.968719967084,31859.993951834793,31828.61917895971,31843.90893142774,3481
2026-03-06 02:30:46.199061,31778.433706276362,31798.822745505826,31756.92933978121,31788.391692571455,1330
2026-03-06 03:30:46.199061,31788.457017808014,31839.157317055975,31741.785774801847,31776.50939576585,4715
2026-03-06 04:30:46.199061,31822.668271883318,31839.02009188594,31792.369827764047,31810.834920262336,563
2026-03-06 21:30:46.199061,31847.642028859114,31863.17901327239,31834.79797146215,31830.39396232633,250
2026-03-06 22:30:46.199061,31837.27389194524,31838.065392501438,31829.525211355525,31821.18316182887,4421
2026-03-06 23:30:46.199061,31894.558992854196,31901.15428059412,31888.911534492472,31912.930341207993,1949
2026-03-07 00:30:46.199061,31887.219877892265,31900.38618572598,31842.22875858913,31862.278756286112,532
2026-03-07 01:30:46.199061,31845.819527326814,31862.696215229636,31836.745660611225,31868.768803602565,2078
2026-03-07 02:30:46.199061,31801.59618950768,31853.83172962567,31767.93128148719,31784.501112502545,3535
2026-03-07 03:30:46.199061,31842.10256863325,31882.18685907431,31830.68886802271,31857.884577134355,2251
2026-03-07 04:30:46.199061,31839.1739375433,31881.270574497074,31827.814449908645,31821.03613595903,889
2026-03-07 21:30:46.199061,31809.650487284147,31811.831888491866,31783.93939652204,31793.286744040848,1626
2026-03-07 22:30:46.199061,31873.374338376045,31907.051211771734,31852.624458946746,31881.591613047483,3899
2026-03-07 23:30:46.199061,31793.15837307535,31822.6632332797,31775.770370421895,31785.831280769693,3386
2026-03-08 00:30:46.199061,31832.96120134916,31854.66864964139,31807.589349851798,31854.997496386335,1663
2026-03-08 01:30:46.199061,31803.465083023155,31832.860912987868,31752.76040065015,31815.453175269133,1463
2026-03-08 02:30:46.199061,31838.566005356235,31852.395015934915,31831.551882495693,31845.353280321346,3731
2026-03-08 03:30:46.199061,31815.852468552937,31846.07088517446,31793.742263553475,31823.59460326467,2673
2026-03-08 04:30:46.199061,31821.300461125986,31840.084417734215,31739.238818757203,31842.832886246197,4432
2026-03-08 21:30:46.199061,31874.78295789455,31892.192743230265,31869.30664621708,31851.12393173771,348
2026-03-08 22:30:46.199061,31868.365182588866,31891.059237034966,31829.371872519914,31887.01448938427,2929
2026-03-08 23:30:46.199061,31844.021066170324,31857.36024227775,31836.587805829557,31843.37332804598,1626
2026-03-09 00:30:46.199061,31850.854445558052,31856.278485481358,31819.14988649108,31839.85566546754,949
2026-03-09 01:30:46.199061,31834.891615183573,31854.391007984865,31830.15012439878,31803.56977829959,1805
2026-03-09 02:30:46.199061,31872.63853514646,31895.964711991175,31846.83202624795,31870.65627345648,2161
2026-03-09 03:30:46.199061,31871.934879901222,31889.559976998364,31842.621309234535,31866.84195511856,418
2026-03-09 04:30:46.199061,31816.69207008088,31857.99618980235,31785.56234489738,31788.161172264572,2734
2026-03-09 21:30:46.199061,31816.325839912843,31858.730145185367,31803.29721043167,31810.57804297002,1906
2026-03-09 22:30:46.199061,31872.575779471743,31887.636680358322,31849.310994568044,31879.02540830924,2847
2026-03-09 23:30:46.199061,31967.919673947858,32001.741131067036,31944.476324970004,31981.01715824245,2293
2026-03-10 00:30:46.199061,31990.833188024797,32027.736220406336,31974.976310570913,31970.855292317996,939
2026-03-10 01:30:46.199061,32016.39474198478,32060.977768982673,31998.443647907086,32025.990859304195,2179
2026-03-10 02:30:46.199061,31973.260323207585,32014.316961378332,31969.45275506394,31978.65261454056,2408
2026-03-10 03:30:46.199061,31970.78013884825,31975.699567484022,31960.153127629288,31980.111660085335,4313
2026-03-10 04:30:46.199061,31948.89804621324,31959.470548692345,31912.65691120131,31924.476675162092,3598
2026-03-10 21:30:46.199061,31948.096586042768,31957.421649029777,31894.952532194613,31957.25415247556,4246
2026-03-10 22:30:46.199061,31947.329633490204,31949.491136635388,31926.24039925829,31958.604620464466,161
2026-03-10 23:30:46.199061,31977.286981449473,32011.158108910702,31960.739992700812,31970.160750865234,2165
2026-03-11 00:30:46.199061,31999.842942552274,32020.072508151567,31968.005291202648,31995.46135951419,4292
2026-03-11 01:30:46.199061,31998.255833980616,32000.408148787945,31985.912491323503,31990.355698308846,2184
2026-03-11 02:30:46.199061,31896.371664634138,31939.870051101305,31881.21677690808,31911.77522190955,1506
2026-03-11 03:30:46.199061,31935.30339030758,31938.224719523063,31899.41083076359,31918.870610261456,2375
2026-03-11 04:30:46.199061,31883.878917117254,31942.278926621024,31840.900686780566,31866.497342198687,4439
2026-03-11 21:30:46.199061,31904.61042306029,31910.19549235333,31879.63345883996,31892.49573717455,4619
2026-03-11 22:30:46.199061,31916.44786436984,31957.68980508309,31886.633228902534,31901.704815837722,1511
2026-03-11 23:30:46.199061,31858.49679572436,31869.928946944376,31812.136756289445,31864.882786165825,381
2026-03-12 00:30:46.199061,31893.814385976457,31919.58352133024,31869.29892873478,31884.142516738804,4200
2026-03-12 01:30:46.199061,31991.077871555943,32002.802392100293,31979.785375872674,32008.43416006712,528
2026-03-12 02:30:46.199061,32039.60363964277,32059.442786553212,32035.692076537987,32065.24975576393,1180
2026-03-12 03:30:46.199061,32086.53633826973,32105.291127294346,32034.05475925297,32104.718734927512,3678
2026-03-12 04:30:46.199061,32079.837531205685,32081.259137732926,32067.900801471413,32048.393538669774,3155
2026-03-12 21:30:46.199061,31973.518896697176,31982.68592708836,31959.318299927425,31978.959008401376,4817
2026-03-12 22:30:46.199061,31908.587113891026,31933.42658657852,31891.53660616491,31919.25977957918,102
2026-03-12 23:30:46.199061,31934.59125984728,31957.841070720217,31868.460747637473,31972.68156621481,297
2026-03-13 00:30:46.199061,31928.132204647038,31937.349797224913,31906.509389381707,31936.99981005014,2816
2026-03-13 01:30:46.199061,31911.111163057838,31920.26402680263,31889.596248774233,31920.107414811842,4070
2026-03-13 02:30:46.199061,31839.64754453247,31852.33385243034,31805.745075725958,31827.544184266346,1987
2026-03-13 03:30:46.199061,31867.80718528496,31872.340420614677,31864.620801331537,31876.03357724265,1154
2026-03-13 04:30:46.199061,31797.768439836098,31802.61064431485,31769.836381996607,31823.39978785141,4917
2026-03-13 21:30:46.199061,31850.031339577392,31870.30008664137,31842.336098431413,31842.816868113867,2791
2026-03-13 22:30:46.199061,31870.11395596197,31879.560889790413,31833.851560412942,31864.36823936028,125
2026-03-13 23:30:46.199061,31825.588993119905,31842.013099635027,31798.375258549357,31835.25926971287,1985
2026-03-14 00:30:46.199061,31799.66985711596,31809.64607648466,31792.182322561937,31818.992350215478,4243
2026-03-14 01:30:46.199061,31831.542372379237,31855.376173074146,31821.732172028052,31821.09356911979,773
2026-03-14 02:30:46.199061,31790.19638652453,31803.20780505631,31752.352318372836,31767.964576859624,605
2026-03-14 03:30:46.199061,31790.711242213736,31795.231313301432,31766.932674134405,31762.744104156194,4886
2026-03-14 04:30:46.199061,31729.58525223365,31739.598473173806,31696.592847590502,31747.77569974479,1170
2026-03-14 21:30:46.199061,31748.15344034765,31755.547365689024,31719.636744105366,31774.00113963452,4044
2026-03-14 22:30:46.199061,31791.673730608778,31805.462281783024,31784.583444244414,31807.08984903824,2629
2026-03-14 23:30:46.199061,31731.54425235809,31765.227482792652,31676.620408300085,31748.405610924307,1507
2026-03-15 00:30:46.199061,31747.170915482617,31769.820613956395,31735.222238696857,31710.096932461205,4988
2026-03-15 01:30:46.199061,31793.795983463395,31793.952678177644,31750.154310969177,31771.202902472454,297
2026-03-15 02:30:46.199061,31775.438060086635,31834.27956933742,31766.00064897926,31782.918760858764,1652
2026-03-15 03:30:46.199061,31798.696726073078,31835.490837650133,31759.911431073546,31800.70462583967,1482
2026-03-15 04:30:46.199061,31736.14690852141,31744.533362000533,31688.10306444705,31738.32439358024,4717
2026-03-15 21:30:46.199061,31779.053187189682,31797.695137894134,31753.940011678667,31763.699367014422,482
2026-03-15 22:30:46.199061,31828.605880370033,31855.40404022046,31811.727357413016,31828.56547847546,3907
2026-03-15 23:30:46.199061,31903.946177242044,31906.486328519797,31888.201546115037,31919.59084624589,3352
2026-03-16 00:30:46.199061,31919.92279682247,31945.287768079375,31904.49246884971,31943.63908274287,4465
2026-03-16 01:30:46.199061,31864.93383437608,31872.162439411146,31843.82955098812,31860.059749474192,1579
2026-03-16 02:30:46.199061,31863.140670341403,31864.92964677287,31816.267792399907,31883.20170145313,2691
2026-03-16 03:30:46.199061,31853.350574442586,31893.41259048247,31835.477403818586,31840.58685592642,3871
2026-03-16 04:30:46.199061,31790.629856326286,31801.218827552515,31789.76832428014,31789.607385353607,3513
2026-03-16 21:30:46.199061,31821.643893559034,31836.436093151187,31756.692250555967,31819.32775197799,4130
2026-03-16 22:30:46.199061,31915.985801846648,31965.911303430683,31874.39465143381,31914.04287426743,2048
2026-03-16 23:30:46.199061,31875.51542164664,31877.311614163358,31848.54373732078,31866.680864784284,2975
2026-03-17 00:30:46.199061,31808.06447205883,31821.41972006641,31802.306607451297,31836.67283178642,182
2026-03-17 01:30:46.199061,31839.730510709727,31853.003543624345,31796.267250320212,31832.978761495036,127
2026-03-17 02:30:46.199061,31874.01073712521,31921.697019505144,31864.230571726483,31893.365367339087,4406
2026-03-17 03:30:46.199061,31834.74639916918,31853.39344375567,31796.761827065453,31846.123480365437,1421
2026-03-17 04:30:46.199061,31865.645788642098,31894.381312260433,31835.10726928238,31906.16836344246,1082
2026-03-17 21:30:46.199061,31888.08453629503,31905.552037458077,31866.228955488572,31884.39502341492,2218
2026-03-17 22:30:46.199061,31819.09433721864,31856.543692090367,31813.316460678387,31824.282339753674,3914
2026-03-17 23:30:46.199061,31862.24983797614,31879.246889937822,31828.96147737666,31820.970457546973,3181
2026-03-18 00:30:46.199061,31837.25224637765,31874.639603103966,31815.929746359398,31806.743244577236,321
2026-03-18 01:30:46.199061,31934.943159042305,31961.724941519584,31893.385510030777,31915.836558659343,1857
2026-03-18 02:30:46.199061,31960.890075859756,32011.83081414675,31941.45724896774,31947.419740096473,2823
2026-03-18 03:30:46.199061,31871.78938306485,31888.094846071668,31821.151689668746,31851.704361288757,1541
2026-03-18 04:30:46.199061,31815.572652873932,31818.012516374063,31810.796136333127,31839.04828157861,4642
2026-03-18 21:30:46.199061,31789.44990517329,31837.614820672126,31767.206542550673,31789.204708494428,3001
2026-03-18 22:30:46.199061,31705.125989730725,31713.36478455486,31657.087389116823,31701.004432522044,3837
2026-03-18 23:30:46.199061,31713.782057253404,31735.112774818914,31696.359274934093,31703.578126737586,946
2026-03-19 00:30:46.199061,31748.62353548905,31783.347612141933,31732.414356836183,31745.183005488412,1348
2026-03-19 01:30:46.199061,31747.559631164444,31758.64921728473,31714.627854837738,31743.440496461106,3821
2026-03-19 02:30:46.199061,31779.493283401705,31800.684348415198,31768.466107394142,31780.991718138797,1447
2026-03-19 03:30:46.199061,31809.032115325477,31835.633257028923,31774.488019379205,31790.18442459363,2485
2026-03-19 04:30:46.199061,31863.207296345106,31893.155194560775,31805.108040030285,31886.50895944635,3095
2026-03-19 21:30:46.199061,31758.55435727837,31764.014199190926,31718.651372163597,31766.230111053046,4357
2026-03-19 22:30:46.199061,31784.198617340473,31802.381467746854,31756.943106490788,31791.78406834456,3223
2026-03-19 23:30:46.199061,31727.008960550527,31753.828440907564,31709.938766008047,31748.563790833214,4400
2026-03-20 00:30:46.199061,31624.11256043061,31680.011386881306,31597.068860503412,31632.11806540055,4849
2026-03-20 01:30:46.199061,31619.584010042872,31626.4209779482,31612.07691092903,31616.122592802072,4182
2026-03-20 02:30:46.199061,31520.526434037612,31536.200075429595,31489.64255594604,31540.09513772178,4028
2026-03-20 03:30:46.199061,31499.244827541803,31544.146284490605,31488.74621901395,31485.41528672321,3733
2026-03-20 04:30:46.199061,31459.963171215142,31487.816313516083,31457.38391065721,31457.440508593245,2387
2026-03-20 21:30:46.199061,31414.567200876016,31458.3746235683,31362.645492000513,31441.394117558644,1714
2026-03-20 22:30:46.199061,31374.792616835402,31400.655159851492,31345.35935974272,31384.453738678512,640
2026-03-20 23:30:46.199061,31401.838475076165,31436.380714587525,31368.148626353566,31404.94628225998,594
2026-03-21 00:30:46.199061,31402.82448109357,31433.149320903827,31359.750916475834,31400.364146251814,1319
2026-03-21 01:30:46.199061,31445.137169131285,31464.004496999558,31425.51322287246,31428.225888507186,3556
2026-03-21 02:30:46.199061,31492.032119746418,31540.373287124225,31434.437101216485,31483.94298002517,1245
2026-03-21 03:30:46.199061,31427.366858008292,31467.69047697808,31395.896509747312,31413.834905292395,3650
2026-03-21 04:30:46.199061,31434.63439798447,31440.356080163583,31431.232560560624,31428.161945327716,1131
2026-03-21 21:30:46.199061,31494.457442723924,31529.1389819756,31447.024085353354,31510.91660184197,1755
2026-03-21 22:30:46.199061,31509.18993770453,31533.214465083067,31478.806428640357,31516.21933865707,4019
2026-03-21 23:30:46.199061,31522.899266733726,31546.395279856704,31505.31549011281,31551.397196460086,1327
2026-03-22 00:30:46.199061,31501.459113561657,31501.746172660776,31478.992331064957,31449.356110529272,4758
2026-03-22 01:30:46.199061,31442.67387537766,31450.789380351333,31398.569988890435,31449.65860100939,450
2026-03-22 02:30:46.199061,31378.900030109853,31404.085079199318,31375.453766800725,31407.774322458314,3423
2026-03-22 03:30:46.199061,31365.35155890496,31377.57773229239,31359.260639371794,31389.226231082597,2062
2026-03-22 04:30:46.199061,31305.93468171901,31343.195871080912,31293.77800583146,31293.546495064787,2860
2026-03-22 21:30:46.199061,31327.575224393197,31348.334693083987,31314.460500048546,31304.123673283048,2873
2026-03-22 22:30:46.199061,31380.874243404534,31392.496352427956,31322.938280940914,31365.11960620595,4140
2026-03-22 23:30:46.199061,31387.035983897345,31440.289897598843,31352.668042681464,31355.7793410132,2832
2026-03-23 00:30:46.199061,31436.28940321073,31457.427022600637,31385.066021575287,31421.798966523424,2152
2026-03-23 01:30:46.199061,31370.533598276586,31401.954100022504,31363.383474788916,31352.207784787814,1190
2026-03-23 02:30:46.199061,31377.17706757548,31392.64522128483,31370.84949747831,31401.017642813895,4312
2026-03-23 03:30:46.199061,31466.369214314785,31501.942953531674,31463.898723917737,31469.292551655086,1671
2026-03-23 04:30:46.199061,31322.002267609598,31358.144295773578,31312.366873552834,31301.326660702776,3459
2026-03-23 21:30:46.199061,31308.803072974744,31323.78258160238,31301.317182465624,31304.484033641595,3225
2026-03-23 22:30:46.199061,31295.04076845105,31321.812331036148,31286.979163164644,31303.849793477424,3167
2026-03-23 23:30:46.199061,31218.840365562246,31231.065820507556,31218.782290196825,31219.045703330896,4628
2026-03-24 00:30:46.199061,31273.118836271336,31316.227858378636,31258.691139205668,31288.77408463761,4062
2026-03-24 01:30:46.199061,31347.695713959598,31350.63732217861,31344.71330472319,31353.70539680468,2625
2026-03-24 02:30:46.199061,31311.5873936866,31332.84722699376,31265.590140495202,31308.734643849864,4213
2026-03-24 03:30:46.199061,31276.30913112874,31332.020809305333,31268.390431141666,31252.5508183848,611
2026-03-24 04:30:46.199061,31264.09594245724,31352.937853165527,31252.215600612795,31275.51787100194,1705
2026-03-24 21:30:46.199061,31287.170930956472,31297.99557966876,31259.967488646438,31291.420523901652,1223
2026-03-24 22:30:46.199061,31240.585850878575,31292.310208471597,31219.571072974904,31256.444771273174,3641
2026-03-24 23:30:46.199061,31227.973066725535,31238.368310801172,31170.00084939435,31235.30312320657,3264
2026-03-25 00:30:46.199061,31256.34574528766,31260.355517073458,31255.905552248456,31255.18526276344,4691
2026-03-25 01:30:46.199061,31234.937247393904,31272.573607916762,31234.89310979293,31202.48706956931,317
2026-03-25 02:30:46.199061,31211.647440070596,31259.563787441515,31115.05936533465,31199.308071534517,3775
2026-03-25 03:30:46.199061,31197.74647251955,31250.19094487787,31197.26842513286,31172.0474890221,1494
2026-03-25 04:30:46.199061,31243.834765746185,31254.02166470423,31202.025989654416,31285.723306173993,2310
2026-03-25 21:30:46.199061,31325.879565117135,31340.655051171445,31276.300177519006,31344.00405225907,2134
2026-03-25 22:30:46.199061,31316.67031196682,31327.453139708177,31277.08031906392,31316.688468754463,3369
2026-03-25 23:30:46.199061,31283.01817793002,31302.214405426723,31202.72182468994,31290.581266507885,3699
2026-03-26 00:30:46.199061,31247.023984616477,31309.3412980162,31235.59189608429,31264.810554477674,380
2026-03-26 01:30:46.199061,31228.9662534265,31235.249093806382,31172.309048117226,31204.10772782705,4380
2026-03-26 02:30:46.199061,31183.451326934122,31209.02470840647,31168.615593109782,31221.69424167017,2282
2026-03-26 03:30:46.199061,31140.295672834727,31150.7864387325,31078.592770451734,31113.047261222684,1826
2026-03-26 04:30:46.199061,31141.6561818358,31212.29724566707,31051.933066200287,31083.22823251056,2862
2026-03-26 21:30:46.199061,31123.498442181834,31155.62500975981,31118.658620147147,31106.782425072786,4894
2026-03-26 22:30:46.199061,31098.38503529284,31128.654095363316,30994.880353094075,31099.32026889845,4986
2026-03-26 23:30:46.199061,31104.765615238604,31145.89769901336,31099.41559261661,31085.009899566387,2308
2026-03-27 00:30:46.199061,31122.116967667804,31178.263937543106,31102.16633727821,31155.69658803471,147
2026-03-27 01:30:46.199061,31174.438123252192,31215.615466098963,31160.316657671818,31165.03687227528,4678
2026-03-27 02:30:46.199061,31149.753212784042,31190.626786577184,31107.037519108668,31170.987292096823,3799
2026-03-27 03:30:46.199061,31186.677283809175,31211.91218949252,31180.159512586946,31232.91412796417,1612
2026-03-27 04:30:46.199061,31284.51047192907,31304.892892119886,31270.871431371877,31289.48897136428,1868
2026-03-27 21:30:46.199061,31277.627753495155,31333.973096579233,31241.83097989043,31295.19621682222,3801
2026-03-27 22:30:46.199061,31194.29987958997,31213.014943146263,31112.22950384517,31163.11613642047,3441
2026-03-27 23:30:46.199061,31135.67779886218,31137.147881348043,31098.427619205744,31133.555414084094,2209
2026-03-28 00:30:46.199061,31209.40625066461,31235.10994510753,31198.287021375163,31223.454631161687,330
2026-03-28 01:30:46.199061,31188.633120857474,31211.979610875725,31168.876906245212,31181.07566450244,2120
2026-03-28 02:30:46.199061,31185.507830486426,31201.989440706267,31184.793820101255,31221.91099365791,394
2026-03-28 03:30:46.199061,31218.669260953462,31247.099276810917,31200.285480526192,31175.76114206234,1808
2026-03-28 04:30:46.199061,31275.981767315243,31329.498097621265,31258.37499201561,31294.486505297908,4986
2026-03-28 21:30:46.199061,31198.7515615753,31223.489958811544,31183.87529897094,31162.285218108755,4517
2026-03-28 22:30:46.199061,31221.260299719495,31228.014216034473,31183.658212917362,31241.88404891227,1684
2026-03-28 23:30:46.199061,31131.554960294787,31164.534414614445,31123.151559340673,31170.511705367917,121
2026-03-29 00:30:46.199061,31158.7929514691,31182.289191379226,31147.365909095974,31117.725774383205,4272
2026-03-29 01:30:46.199061,31171.488115282904,31180.159806429176,31134.14766065987,31172.06303983386,1656
2026-03-29 02:30:46.199061,31186.665139718196,31197.987141493646,31182.206078540094,31176.52396750026,2389
2026-03-29 03:30:46.199061,31134.8763036885,31165.840643332886,31094.14885925003,31095.286258355376,861
2026-03-29 04:30:46.199061,31223.680481387677,31234.61660113147,31202.547571381685,31234.532621238865,2803
2026-03-29 21:30:46.199061,31217.310712352424,31243.103535254893,31187.811504083613,31238.20247951828,253
2026-03-29 22:30:46.199061,31301.810205197686,31350.784598657374,31288.14545765915,31285.155708148915,2248
2026-03-29 23:30:46.199061,31253.18539873149,31260.77148065776,31222.093160562374,31246.681581856323,103
2026-03-30 00:30:46.199061,31278.051399937605,31294.84296527118,31239.273361206775,31236.745225365772,1502
2026-03-30 01:30:46.199061,31312.765086042615,31314.47971009325,31300.76759893055,31312.260729876838,2651
2026-03-30 02:30:46.199061,31337.956477430424,31359.5310705504,31308.611063153072,31309.160913763346,4189
2026-03-30 03:30:46.199061,31358.37961525136,31387.571325423203,31320.64981440141,31342.850926173665,2713
2026-03-30 04:30:46.199061,31352.216941018472,31396.84990955746,31302.705430317004,31304.122109430868,3905
